uuid,source,category,material_or_activity,region,activity_name,unit,value_kgco2e,uncertainty_pct,data_quality_score_1to5,reference_year,methodology,allocation,reference,notes,last_updated,meta
24a4b494-2e9c-49df-b42f-fa2d5809c56c,Ecoinvent,Distribution,Last-Mile Van,US,Distribution - Last-Mile Van (US),kgCO2e/item,0.2505,30,2,2020,Consequential,Economic,Ecoinvent 2020 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-03-23,"{""env"":""pilot"",""license"":""TBD""}"
99dff403-341c-4bc8-9512-d69113932d7f,Higg MSI,Yarn,Ring Spun,Global,Yarn - Ring Spun (Global),kgCO2e/kg,3.8869,40,3,2024,Hybrid,None,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-01-10,"{""env"":""pilot"",""license"":""TBD""}"
67db1f72-0237-4bb3-9509-bd2a83ee2d6b,Climatiq,Distribution,Warehouse (Ambient),Global,Distribution - Warehouse (Ambient) (Global),kgCO2e/item,0.3064,10,2,2021,Hybrid,None,Climatiq 2021 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-05-21,"{""env"":""pilot"",""license"":""TBD""}"
700417a3-34d1-41c6-b01c-333b44c91875,Higg MSI,Packaging,Polybag,EU,Packaging - Polybag (EU),kgCO2e/item,0.1907,40,1,2018,Attributional,Mass,Higg MSI 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-12-14,"{""env"":""pilot"",""license"":""TBD""}"
fc4a96e1-859c-4a5b-a40a-677116bc5676,DEFRA,Fabric,Woven,CN,Fabric - Woven (CN),kgCO2e/kg,15.6389,20,4,2019,Hybrid,None,DEFRA 2019 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-10-21,"{""env"":""pilot"",""license"":""TBD""}"
11ad94d1-9e7c-4b7e-9321-60ab57558e24,Climatiq,Fabric,Denim,CN,Fabric - Denim (CN),kgCO2e/kg,12.2104,10,4,2024,Consequential,Energy Content,Climatiq 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-03-21,"{""env"":""pilot"",""license"":""TBD""}"
26a21453-1dc2-4147-8582-42ffc88e262c,Ecoinvent,Fabric,Jersey,CN,Fabric - Jersey (CN),kgCO2e/kg,17.263,40,1,2023,Attributional,Energy Content,Ecoinvent 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-07-12,"{""env"":""pilot"",""license"":""TBD""}"
b31e3f01-2466-4e1a-a5c0-f706c3d4f849,DEFRA,Garment,T-Shirt,US,Garment - T-Shirt (US),kgCO2e/item,12.6898,20,4,2023,Consequential,None,DEFRA 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-08-12,"{""env"":""pilot"",""license"":""TBD""}"
ad61a620-adad-4210-9d37-c0323c4e919d,DEFRA,Dyeing & Finishing,Reactive Dyeing,US,Dyeing & Finishing - Reactive Dyeing (US),kgCO2e/kg,8.7137,15,3,2022,Process-based,Economic,DEFRA 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-10-29,"{""env"":""pilot"",""license"":""TBD""}"
c375ba43-7c05-4e3c-9b84-da8e87952e46,Climatiq,Garment,Jeans,Global,Garment - Jeans (Global),kgCO2e/item,16.4269,15,3,2025,Attributional,Economic,Climatiq 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-18,"{""env"":""pilot"",""license"":""TBD""}"
7faebd41-b83e-4225-9a2c-0e3af6d42401,Ecoinvent,Fabric,Knit,Global,Fabric - Knit (Global),kgCO2e/kg,5.7129,15,4,2021,Attributional,Mass,Ecoinvent 2021 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-13,"{""env"":""pilot"",""license"":""TBD""}"
161d457f-a78a-4f61-8faa-f11dd2d154b6,Ecoinvent,Yarn,Blended Yarn,CN,Yarn - Blended Yarn (CN),kgCO2e/kg,7.7216,20,3,2023,Consequential,None,Ecoinvent 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-10-12,"{""env"":""pilot"",""license"":""TBD""}"
0987dbbe-18f8-4415-bcc3-8c5db77cd3d6,Higg MSI,Garment,Jeans,US,Garment - Jeans (US),kgCO2e/item,9.6465,10,4,2024,Attributional,Economic,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-05-14,"{""env"":""pilot"",""license"":""TBD""}"
f413fcf5-4a8f-4ab6-a123-a0de0b7abbac,DEFRA,Office & IT,Laptop Usage,EU,Office & IT - Laptop Usage (EU),kgCO2e/kWh,0.3353,5,5,2018,Process-based,Mass,DEFRA 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-21,"{""env"":""pilot"",""license"":""TBD""}"
a562dff9-b34b-4044-845a-3bf4d0855c6b,Climatiq,Distribution,Last-Mile Van,Global,Distribution - Last-Mile Van (Global),kgCO2e/item,0.416,30,5,2023,Process-based,Economic,Climatiq 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-16,"{""env"":""pilot"",""license"":""TBD""}"
6aa9ab68-eb5d-416e-a452-91d4db29d69b,DEFRA,Transport,Air Freight,TR,Transport - Air Freight (TR),kgCO2e/tonne-km,0.1701,20,3,2022,Attributional,Energy Content,DEFRA 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-06-06,"{""env"":""pilot"",""license"":""TBD""}"
411cdaac-f359-4764-af6f-657a05e2a1ac,Ecoinvent,Fabric,Knit,Global,Fabric - Knit (Global),kgCO2e/kg,13.594,10,3,2024,Attributional,Mass,Ecoinvent 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-06-26,"{""env"":""pilot"",""license"":""TBD""}"
1556b7a7-ef04-4cca-8f24-1f2c655eb3a6,DEFRA,Distribution,Warehouse (Ambient),Global,Distribution - Warehouse (Ambient) (Global),kgCO2e/item,0.3085,15,5,2022,Hybrid,Energy Content,DEFRA 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-09-17,"{""env"":""pilot"",""license"":""TBD""}"
5169e9d6-3c0b-4f5c-b10d-4b8848c53de7,Higg MSI,Fibre,Viscose,TR,Fibre - Viscose (TR),kgCO2e/kg,5.0884,10,4,2022,Attributional,Mass,Higg MSI 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-01-19,"{""env"":""pilot"",""license"":""TBD""}"
43299450-7b1a-4977-bad2-ec661337d225,Ecoinvent,Office & IT,Laptop Usage,US,Office & IT - Laptop Usage (US),kgCO2e/kWh,0.416,20,2,2018,Attributional,None,Ecoinvent 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-27,"{""env"":""pilot"",""license"":""TBD""}"
7f2f2fb8-31a3-4810-ae2b-1c7b9379ccd1,Higg MSI,Transport,Sea Container,CN,Transport - Sea Container (CN),kgCO2e/tonne-km,0.6663,10,1,2024,Hybrid,Energy Content,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-02-19,"{""env"":""pilot"",""license"":""TBD""}"
c3befd7f-75aa-48de-bf51-54e29cd19a89,Higg MSI,Garment,Hoodie,EU,Garment - Hoodie (EU),kgCO2e/item,20.9825,10,1,2024,Attributional,Energy Content,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-09-21,"{""env"":""pilot"",""license"":""TBD""}"
e3665399-b6b7-427b-b124-da80cc33ad8b,Climatiq,Retail,Returns Processing,US,Retail - Returns Processing (US),kgCO2e/kWh,0.3239,15,5,2025,Consequential,Mass,Climatiq 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-07-27,"{""env"":""pilot"",""license"":""TBD""}"
51383c84-32d9-4161-8033-4ebc9299cb0e,Climatiq,Fibre,Viscose,TR,Fibre - Viscose (TR),kgCO2e/kg,3.5806,15,3,2024,Consequential,Economic,Climatiq 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-07-26,"{""env"":""pilot"",""license"":""TBD""}"
247fe6ef-5c78-4613-9557-0289e9bc55f2,Climatiq,Distribution,Last-Mile Van,US,Distribution - Last-Mile Van (US),kgCO2e/item,0.4895,20,3,2022,Hybrid,Energy Content,Climatiq 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-13,"{""env"":""pilot"",""license"":""TBD""}"
9c56745e-61cd-4a9f-8e01-45860a397cdf,DEFRA,Retail,E-commerce Ops,TR,Retail - E-commerce Ops (TR),kgCO2e/kWh,0.5787,10,3,2024,Consequential,Energy Content,DEFRA 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-05-20,"{""env"":""pilot"",""license"":""TBD""}"
940e03d5-494a-4850-95ce-f564b7134ba5,Ecoinvent,Fibre,Organic Cotton,EU,Fibre - Organic Cotton (EU),kgCO2e/kg,8.6312,10,4,2025,Process-based,Mass,Ecoinvent 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-24,"{""env"":""pilot"",""license"":""TBD""}"
b0d817fa-958b-4bb4-8931-be1f80a926de,Climatiq,Yarn,Filament,EU,Yarn - Filament (EU),kgCO2e/kg,7.6382,20,3,2024,Consequential,Energy Content,Climatiq 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-24,"{""env"":""pilot"",""license"":""TBD""}"
6c7176a1-94ef-43d1-84ab-cedf801ac9b7,Higg MSI,Office & IT,Laptop Usage,EU,Office & IT - Laptop Usage (EU),kgCO2e/kWh,0.4616,5,4,2024,Consequential,Economic,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-08-06,"{""env"":""pilot"",""license"":""TBD""}"
29024bb0-4159-4b80-9150-fb13f3133d6a,Climatiq,Fabric,Fleece,US,Fabric - Fleece (US),kgCO2e/kg,9.9429,10,4,2023,Attributional,Energy Content,Climatiq 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-12-02,"{""env"":""pilot"",""license"":""TBD""}"
823b1c2c-b9ac-434e-8523-03798cf75e5a,Climatiq,Retail,Store Electricity,US,Retail - Store Electricity (US),kgCO2e/kWh,0.2845,15,3,2023,Consequential,Mass,Climatiq 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-05-05,"{""env"":""pilot"",""license"":""TBD""}"
011c3743-30b6-4f28-ab61-04641333aaa5,Higg MSI,Retail,Store Electricity,Global,Retail - Store Electricity (Global),kgCO2e/kWh,0.4079,20,3,2022,Consequential,Energy Content,Higg MSI 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-02-22,"{""env"":""pilot"",""license"":""TBD""}"
0144ada3-2c54-4700-8a58-22b7382fc1c5,Higg MSI,Yarn,Filament,TR,Yarn - Filament (TR),kgCO2e/kg,5.5755,10,3,2018,Process-based,None,Higg MSI 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-10-07,"{""env"":""pilot"",""license"":""TBD""}"
7b7ec299-059d-4967-8724-fb5373fee35f,DEFRA,Transport,Rail,TR,Transport - Rail (TR),kgCO2e/tonne-km,1.0188,10,4,2023,Process-based,Energy Content,DEFRA 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-11-17,"{""env"":""pilot"",""license"":""TBD""}"
c2f3bfad-c713-4547-a939-e84115d7c812,Ecoinvent,Office & IT,Data Center kWh,TR,Office & IT - Data Center kWh (TR),kgCO2e/kWh,0.4833,10,2,2022,Process-based,Economic,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-30,"{""env"":""pilot"",""license"":""TBD""}"
efbee274-c4da-43f8-a4f5-b69e3e7673fd,Ecoinvent,Fibre,Cotton,TR,Fibre - Cotton (TR),kgCO2e/kg,9.5362,20,2,2024,Process-based,Mass,Ecoinvent 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-04-18,"{""env"":""pilot"",""license"":""TBD""}"
11fb67e7-5926-49fe-a3fa-798514c5650a,DEFRA,Dyeing & Finishing,Digital Printing,CN,Dyeing & Finishing - Digital Printing (CN),kgCO2e/kg,7.2687,10,5,2022,Hybrid,Energy Content,DEFRA 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-29,"{""env"":""pilot"",""license"":""TBD""}"
ec9bb1a1-5ae3-4a6f-8146-6fafc52188fc,Climatiq,Fabric,Jersey,CN,Fabric - Jersey (CN),kgCO2e/kg,17.7678,10,3,2020,Consequential,None,Climatiq 2020 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-09-15,"{""env"":""pilot"",""license"":""TBD""}"
c74a0697-f54c-4777-bfa1-8d30e9af7571,Climatiq,Garment,T-Shirt,US,Garment - T-Shirt (US),kgCO2e/item,23.9823,20,5,2022,Attributional,Energy Content,Climatiq 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-21,"{""env"":""pilot"",""license"":""TBD""}"
f4a49160-a9b2-4a5b-a4e9-7ba52442508d,Ecoinvent,Packaging,Paper Wrap,EU,Packaging - Paper Wrap (EU),kgCO2e/item,0.0584,40,2,2019,Attributional,Energy Content,Ecoinvent 2019 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-02-16,"{""env"":""pilot"",""license"":""TBD""}"
df74e3b5-7627-43db-a992-ff74a5ee184e,Ecoinvent,Fabric,Denim,EU,Fabric - Denim (EU),kgCO2e/kg,17.8974,30,3,2022,Consequential,Energy Content,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-06-28,"{""env"":""pilot"",""license"":""TBD""}"
38ae6868-116c-4555-87d4-ab4a682ae07a,DEFRA,Fibre,Wool,US,Fibre - Wool (US),kgCO2e/kg,11.4619,10,2,2024,Hybrid,None,DEFRA 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-12-16,"{""env"":""pilot"",""license"":""TBD""}"
49ac14be-d33b-4af4-9c71-69b9b2ae3001,Ecoinvent,Packaging,Paper Wrap,CN,Packaging - Paper Wrap (CN),kgCO2e/item,0.2351,15,3,2023,Process-based,Economic,Ecoinvent 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-10-06,"{""env"":""pilot"",""license"":""TBD""}"
5d7684d7-5944-4e8e-9375-76c519c83a59,Climatiq,Fabric,Denim,EU,Fabric - Denim (EU),kgCO2e/kg,6.4567,30,3,2022,Process-based,None,Climatiq 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-09-03,"{""env"":""pilot"",""license"":""TBD""}"
173e6c94-ff3e-4b98-ae11-37bd3eb73a28,Climatiq,Transport,Sea Container,Global,Transport - Sea Container (Global),kgCO2e/tonne-km,0.3074,10,4,2025,Process-based,Energy Content,Climatiq 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-08-28,"{""env"":""pilot"",""license"":""TBD""}"
0e0f432d-adce-4cbd-a8d5-33fa3e7ae136,Climatiq,Transport,Sea Container,EU,Transport - Sea Container (EU),kgCO2e/tonne-km,0.4888,10,3,2021,Consequential,None,Climatiq 2021 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-09-09,"{""env"":""pilot"",""license"":""TBD""}"
6860add5-a43d-4248-afb6-af0f35f50138,Higg MSI,Packaging,Paper Wrap,CN,Packaging - Paper Wrap (CN),kgCO2e/item,0.168,40,5,2020,Hybrid,Economic,Higg MSI 2020 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-09-09,"{""env"":""pilot"",""license"":""TBD""}"
b88074e0-5ffe-43b7-9433-3ac1809044d9,Climatiq,Garment,T-Shirt,CN,Garment - T-Shirt (CN),kgCO2e/item,9.3034,10,3,2019,Consequential,Mass,Climatiq 2019 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-07-21,"{""env"":""pilot"",""license"":""TBD""}"
44c7857d-5837-46e8-b1be-38dea8c29639,Climatiq,Office & IT,Data Center kWh,EU,Office & IT - Data Center kWh (EU),kgCO2e/kWh,0.6107,20,5,2018,Hybrid,None,Climatiq 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-09-06,"{""env"":""pilot"",""license"":""TBD""}"
a531a0d0-876e-4533-84bd-1fbe6e290a86,Ecoinvent,Dyeing & Finishing,Disperse Dyeing,TR,Dyeing & Finishing - Disperse Dyeing (TR),kgCO2e/kg,0.768,20,5,2022,Process-based,None,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-10-04,"{""env"":""pilot"",""license"":""TBD""}"
4ea56e46-e3f1-40de-a8d6-25999a6dfd10,Ecoinvent,Fabric,Knit,Global,Fabric - Knit (Global),kgCO2e/kg,11.9196,40,3,2022,Hybrid,None,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-10-07,"{""env"":""pilot"",""license"":""TBD""}"
8af6c4bf-5c6f-46e5-8151-e6b6ee0c39a1,DEFRA,Fabric,Denim,Global,Fabric - Denim (Global),kgCO2e/kg,12.0173,15,4,2018,Process-based,None,DEFRA 2018 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-09-08,"{""env"":""pilot"",""license"":""TBD""}"
b0629ebe-9944-4880-b13a-b33a999983b2,Ecoinvent,Fabric,Jersey,Global,Fabric - Jersey (Global),kgCO2e/kg,7.6549,40,2,2025,Consequential,Energy Content,Ecoinvent 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-08-16,"{""env"":""pilot"",""license"":""TBD""}"
ee6980b4-732a-4ec9-9d28-3ee0ebd1f368,Ecoinvent,Fabric,Fleece,EU,Fabric - Fleece (EU),kgCO2e/kg,4.1164,30,5,2022,Attributional,None,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-11-10,"{""env"":""pilot"",""license"":""TBD""}"
65e37a1a-ba00-451a-97a1-52405fbb56e2,Climatiq,Fabric,Jersey,US,Fabric - Jersey (US),kgCO2e/kg,17.764,20,3,2024,Process-based,Energy Content,Climatiq 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-05-08,"{""env"":""pilot"",""license"":""TBD""}"
68171d4d-ec0c-44d8-89ae-541c54b89ee6,Ecoinvent,Packaging,Paper Wrap,TR,Packaging - Paper Wrap (TR),kgCO2e/item,0.071,20,3,2019,Consequential,None,Ecoinvent 2019 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-08-20,"{""env"":""pilot"",""license"":""TBD""}"
5b1fa338-3554-4d8d-b8b9-d047d778396c,Climatiq,Transport,Sea Container,CN,Transport - Sea Container (CN),kgCO2e/tonne-km,1.1261,40,5,2024,Attributional,Mass,Climatiq 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-08-01,"{""env"":""pilot"",""license"":""TBD""}"
b8ce7e39-0c23-45f3-8258-070605093c3f,Ecoinvent,Garment,Jeans,CN,Garment - Jeans (CN),kgCO2e/item,7.9134,30,4,2022,Hybrid,None,Ecoinvent 2022 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-01-23,"{""env"":""pilot"",""license"":""TBD""}"
48720a80-45b8-4d0c-a69b-f7e1438e9fe6,Ecoinvent,Retail,Returns Processing,EU,Retail - Returns Processing (EU),kgCO2e/kWh,0.5884,15,2,2025,Consequential,Economic,Ecoinvent 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-08-10,"{""env"":""pilot"",""license"":""TBD""}"
3e596d6e-cb76-4b67-b39d-21d3ff287a80,Higg MSI,Fibre,Viscose,EU,Fibre - Viscose (EU),kgCO2e/kg,5.9762,20,5,2024,Consequential,Economic,Higg MSI 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-03-16,"{""env"":""pilot"",""license"":""TBD""}"
17ae6bc1-156c-44f1-b76c-3f088871a6c9,Higg MSI,Transport,Air Freight,Global,Transport - Air Freight (Global),kgCO2e/tonne-km,0.1228,10,2,2021,Consequential,None,Higg MSI 2021 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-06-21,"{""env"":""pilot"",""license"":""TBD""}"
17efed78-67e2-42a8-b51f-083f4f2fd8a6,Ecoinvent,Distribution,Warehouse (Ambient),US,Distribution - Warehouse (Ambient) (US),kgCO2e/item,0.1991,15,5,2024,Attributional,Economic,Ecoinvent 2024 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-08-09,"{""env"":""pilot"",""license"":""TBD""}"
3cd44b32-2a9c-4ef6-8522-44f24e61fd2e,DEFRA,Office & IT,Laptop Usage,Global,Office & IT - Laptop Usage (Global),kgCO2e/kWh,0.2464,15,2,2023,Consequential,Economic,DEFRA 2023 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-12-04,"{""env"":""pilot"",""license"":""TBD""}"
ad238d4b-62ba-4871-aa17-e29560ae00a1,Climatiq,Yarn,Open End,TR,Yarn - Open End (TR),kgCO2e/kg,5.4625,40,5,2020,Process-based,Economic,Climatiq 2020 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2024-08-05,"{""env"":""pilot"",""license"":""TBD""}"
6125a093-bd47-47d9-9ac4-9d6ac2838195,DEFRA,Yarn,Filament,CN,Yarn - Filament (CN),kgCO2e/kg,4.9632,30,3,2025,Attributional,Energy Content,DEFRA 2025 dataset,Synthetic pilot value for pipeline testing; replace with verified source factors.,2025-03-04,"{""env"":""pilot"",""license"":""TBD""}"
